BUYER_COUNTY,BUYER_STATE,year_x,DOSAGE_UNIT,TOT_POP,drugdensity,densitybins,TOT_MALE,TOT_FEMALE,WA_PER,BA_PER,IA_PER,H_PER,GRNDTOT,Poverty_Percent,Median_Income,ltHS,HS,sCorA,B+,ObesityPercent,democrat,republican,Unemp_Yearly_Rate,crimerate
TEHAMA,CA,2012,281610,63227,4.45,3,31516,31711,91.34,0.86,3.24,22.8,3539,22.3,38577,20.15,31.6,35.45,12.85,28.8,34.53,61.95,13.17,0.06
PAYNE,OK,2010,281580,77350,3.64,3,39184,38166,82.98,3.69,4.78,3.87,3641,21.7,36874,11,26.75,26.75,35.5,30.9,36.16,63.84,5.74,0.05
ROBERTSON,TN,2008,281430,65477,4.3,3,32509,32968,89.3,8.66,0.37,5.88,2950.25,11.1,48055,19.25,39.25,26.55,15,31.4,33.74,64.83,6.13,0.05
BELL,KY,2007,281420,28995,9.71,3,14006,14989,95.42,2.75,0.29,1.02,2055.25,28.8,23528,38.1,34.55,18.25,9.15,34.2,31.31,67.48,8.01,0.07
CATTARAUGUS,NY,2012,281350,79354,3.55,3,39233,40121,92.88,1.37,3.2,1.91,3073,18.1,42822,15.2,40.35,27.5,16.9,28.4,40.45,49.23,9.34,0.04
BUTLER,MO,2011,281340,42988,6.54,3,20760,22228,91.25,5.39,0.64,1.59,2623,22.1,33480,23,35.25,27.95,13.75,34.9,27.04,71.41,9,0.06
MONONGALIA,WV,2011,281230,99011,2.84,2,50992,48019,91.15,3.65,0.18,1.95,2850,19,43447,12.35,29.85,21.75,36.1,27.1,45.73,51.92,5.56,0.03
GRANT,IN,2008,281200,69038,4.07,3,33204,35834,90.32,7,0.5,3.27,3264.5,17.8,38677,16.9,41.35,26.15,15.6,29.1,42.94,56.02,7.59,0.05
BAY,MI,2009,280960,107228,2.62,2,52450,54778,95.45,1.92,0.58,4.34,3894,12.7,43696,13.95,35.95,33.55,16.6,34.4,55.62,42.74,11.4,0.04
COFFEE,TN,2007,280840,51826,5.42,3,25198,26628,93.29,4.27,0.36,3.47,2538.5,14.2,40738,19.85,35.4,26.5,18.2,31,35.95,62.41,4.55,0.05
HAMPTON CITY,VA,2011,280830,136528,2.06,1,65545,70983,43.48,50.18,0.51,4.84,9416,15.3,48656,11.9,27.75,36.6,23.7,33.1,70.24,28.56,8.610905865,0.07
KINGS,CA,2008,280800,148283,1.89,1,85712,62571,83.54,8.62,1.85,48.68,8895.25,17.9,48614,29.15,27.2,31.9,11.7,29.4,42,56.14,10.59,0.06
YOLO,CA,2007,280580,193812,1.45,1,94886,98926,80.4,2.97,1.32,28.81,7883.75,14.5,55988,17.05,19.35,26.25,37.35,25.4,65.19,32.85,5.73,0.04
FLAGLER,FL,2009,280500,91452,3.07,2,44111,47341,84.79,11.14,0.41,8.47,0,11.3,50249,11.1,32.7,33.8,22.4,28.5,49.29,49.96,8.737681398,0
ASHTABULA,OH,2008,280490,100928,2.78,2,49788,51140,94.54,3.47,0.22,3.35,3287.75,15.6,41899,17.2,45.3,25.3,12.25,30.5,55.77,42.23,8.02,0.03
WASHINGTON,RI,2007,280490,127085,2.21,1,61844,65241,94.46,1.38,0.96,2.34,4257,6.3,66583,8.7,24.45,26.6,40.25,19.8,58.18,39.66,4.27,0.03
WALWORTH,WI,2012,280430,102883,2.73,2,51496,51387,96.26,1.14,0.43,10.62,7088,13.5,51298,12.4,32.5,29.95,25.15,26.9,43.12,55.46,7.24,0.07
CUMBERLAND,TN,2009,280300,54102,5.18,3,26321,27781,96.93,1.23,0.4,2.17,3905,18.4,36347,21.45,36.8,25.65,16.15,27.1,29.21,69.33,11.38,0.07
MAYES,OK,2010,280300,41259,6.79,3,20572,20687,68.65,0.41,21.6,2.66,1654,18.1,40253,18.9,38.45,28.9,13.75,36,34.66,65.34,8.82,0.04
RENO,KS,2012,280290,64199,4.37,3,32179,32020,93.29,3.15,0.8,8.44,3315,13.4,43094,14.8,29.75,36.85,18.65,33.3,33.11,64.36,5.45,0.05
LIMESTONE,AL,2011,280220,85542,3.28,2,43267,42275,82.78,13.14,0.84,5.52,0,13.9,46760,20.9,31.6,26.8,20.75,33.4,27.89,71.09,8.61,0
ELLIS,TX,2008,280190,147951,1.89,1,73618,74333,86.4,10.69,0.79,23.69,4709.25,9.8,63500,18.7,29.8,31.9,19.6,29.5,28.47,70.71,6.386,0.03
SOMERSET,NJ,2007,279687,320294,0.87,1,157804,162490,76.88,9.48,0.22,11.55,8649.5,3.3,96792,8.05,21.3,20.8,49.8,20.4,51.57,48.02,3.1,0.03
SULLIVAN,NY,2009,279640,75626,3.7,3,38696,36930,86.42,9.87,0.39,12.25,3485,17.4,43384,18.7,33.6,27.75,20.05,26.6,53.42,43.45,8.7,0.05
LAURENS,SC,2012,279510,66244,4.22,3,32139,34105,72.13,25.85,0.33,4.31,2922,21.9,36483,26.05,34.9,25.9,13.15,38.4,40.6,58.02,10.28,0.04
ALCORN,MS,2012,279470,37203,7.51,3,18240,18963,86.51,11.85,0.28,2.79,1940,22.2,35583,25.55,34.15,26.4,13.8,33.5,23.67,74.92,8.69,0.05
AUTAUGA,AL,2011,279340,55208,5.06,3,26978,28230,79.13,17.89,0.47,2.42,0,14.9,48863,16.8,33.7,28,21.5,31.3,26.38,72.87,8.36,0
CARTERET,NC,2012,279340,67763,4.12,3,33355,34408,90.04,6.18,0.58,3.76,3816,15.4,48930,13.55,27.65,35.55,23.25,26.2,29,69.76,8.91,0.06
CATOOSA,GA,2009,279260,63742,4.38,3,30952,32790,93.48,4.12,0.39,2.79,3426,13.1,43814,18.7,33.45,30.8,17.05,32.9,24.12,74.63,8.737681398,0.05
FRANKLIN,MO,2008,279220,100940,2.77,2,50064,50876,96.91,1.42,0.32,1.38,3403.25,9,49064,17.3,34.4,31.7,16.6,30.1,43.12,55.49,7.49,0.03
VANCE,NC,2012,279210,45104,6.19,3,21108,23996,46.6,50.82,0.69,6.84,3588,25.8,34371,26.85,35.75,25.95,11.4,36.9,63.89,35.62,13.5,0.08
ANGELINA,TX,2008,279190,82883,3.37,3,40771,42112,82.12,15.27,0.55,19.15,3646,20.1,37782,23.85,30.3,30.15,15.7,30,32.17,67.13,6.466,0.04
RICHMOND CITY,VA,2008,279100,201906,1.38,1,94387,107519,43.44,53.07,0.29,4.2,23688.75,25.1,36968,20.15,23.3,23.1,33.5,29.4,79.09,20.03,5.91173503,0.12
RANDALL,TX,2011,279010,123416,2.26,2,60330,63086,93.32,2.63,0.86,17.39,2196,9.9,57402,9.4,22.85,37.8,29.9,25.6,16,82.78,4.96,0.02
LENOIR,NC,2009,278730,56557,4.93,3,26953,29604,57.76,40.15,0.41,5.56,3995,21,34213,24,31.6,31.05,13.4,32.4,49.72,49.81,11.83,0.07
CHESAPEAKE CITY,VA,2006,278700,217726,1.28,1,105568,112158,66.3,29.27,0.34,3.27,9464.75,6.8,61584,11.45,26.75,33.75,28.1,29.3,46.27,53.02,5.072493647,0.04
JEFFERSON,OH,2010,278660,69709,4,3,33455,36254,92.16,5.62,0.14,1.11,1674,18.6,36800,14,44.7,28,13.35,36.1,47.8,50.19,14.45,0.02
HENDERSON,KY,2012,278630,46441,6,3,22478,23963,89.8,7.76,0.28,2.09,3790,17.6,41745,17.7,36.75,30.25,15.3,31.9,43.45,55.29,7.53,0.08
PHELPS,MO,2011,278420,45276,6.15,3,23608,21668,91.46,2.4,0.72,2.24,1453,18.1,39880,17.3,32.1,25.8,24.9,31.5,33.41,64.1,8.42,0.03
TOM GREEN,TX,2006,278130,105473,2.64,2,51453,54020,91.89,4.74,0.84,34.63,4455.5,18.5,36047,19.75,28.8,29.85,21.65,25.5,26.39,72.87,4.3,0.04
CECIL,MD,2007,278100,99428,2.8,2,49206,50222,91.43,5.97,0.34,2.42,5544.5,9.3,62489,15,37.4,27.85,19.7,27.8,40.92,57.07,3.82,0.06
UMATILLA,OR,2012,278090,77006,3.61,3,40169,36837,91.1,1.01,4.28,24.77,3453,17.5,46725,20.1,29,34.9,15.95,32.1,34.38,62.07,9.07,0.04
BARROW,GA,2012,278020,70130,3.96,3,34380,35750,82.47,11.42,0.46,9.01,2593,14.7,49608,21.75,35.05,29.1,14.1,35.3,23.92,74.31,7.747876585,0.04
FRANKLIN,TN,2012,277780,40673,6.83,3,19802,20871,92.01,5.06,0.41,2.68,2824,18.2,42066,20.3,37,24.75,17.95,30.6,34.76,63.66,7.78,0.07
ONSLOW,NC,2006,277740,155955,1.78,1,90867,65088,76.71,17.89,0.89,9.93,6989.25,16.3,38478,12.15,31,39.35,17.5,29.2,34.51,64.88,4.44,0.04
BONNEVILLE,ID,2010,277660,104234,2.66,2,51996,52238,95.57,0.63,1.06,11.43,5603,13.8,49979,10.35,26.35,35.6,27.7,28.4,25.15,72.52,6.95,0.05
CLARKE,GA,2006,277660,112023,2.48,2,54431,57592,69.91,25.22,0.27,8.39,6539.5,32.2,31167,16.15,21.35,21.95,40.55,25.3,61.67,37.05,5.072493647,0.06
GLYNN,GA,2012,277610,80858,3.43,3,38308,42550,69.64,26.68,0.48,6.22,3745,19.6,43782,14.85,28.55,30.3,26.4,27.7,36.07,63.06,7.747876585,0.05
CAMDEN,GA,2007,277590,46814,5.93,3,23578,23236,76.14,19.94,0.59,5.11,3097.25,12.1,46583,12.6,32.2,35.4,19.8,28.5,36.63,62.84,4.952953714,0.07
RICHLAND,OH,2007,277530,126180,2.2,1,64028,62152,88.1,9.71,0.24,1.28,7571.75,11.9,43320,16.45,41.65,27,14.9,29.3,41.53,56.67,6.49,0.06
WINNEBAGO,WI,2009,277480,163239,1.7,1,82088,81151,94.36,1.84,0.64,3.37,12355,11.9,47486,10.65,35.85,28.4,25.05,29.5,53.95,44.27,7.68,0.08
NEVADA,CA,2011,277450,98697,2.81,2,48759,49938,94.04,0.47,1.22,8.65,3036,12.1,53833,8.1,21.15,39.8,30.95,17.8,48.66,47.79,11.02,0.03
COOS,OR,2009,277400,62683,4.43,3,30645,32038,92.66,0.75,2.45,5.56,1845,19.1,35562,14.45,30.9,37.8,16.8,30.1,46.09,49.99,13.03,0.03
VALENCIA,NM,2011,277400,76950,3.6,3,38623,38327,90.44,1.67,4.94,58.67,1509,21.3,41983,20.85,32.7,30.9,15.55,28.9,49.84,46.05,9.13,0.02
ORANGEBURG,SC,2009,277370,90248,3.07,2,42053,48195,37.09,60.45,0.52,1.83,3295,24.5,33567,22.2,31.85,27.75,18.2,40.4,69.28,29.84,15.28,0.04
LINCOLN,NC,2011,277330,78259,3.54,3,38744,39515,92.13,5.63,0.39,6.78,3565,14.2,50746,21.95,31.35,30.1,16.6,28.6,30.66,68.03,11.19,0.05
DONA ANA,NM,2008,277250,201706,1.37,1,99761,101945,93.27,2.33,2.02,64.78,12091.75,23.3,36361,25.4,22.3,27.45,24.85,25.1,58.14,40.51,5.91173503,0.06
STANLY,NC,2010,277200,60585,4.58,3,30111,30474,85.37,11.06,0.34,3.58,3416,15.4,42854,20.7,34.9,29.7,14.6,26.6,30.25,68.56,13.18,0.06
COLUMBIA,FL,2009,277190,69147,4.01,3,35815,33332,79.22,17.82,0.6,4.79,0,19.1,36923,19.15,35.5,31.7,13.65,33.7,32.24,66.75,8.737681398,0
DONA ANA,NM,2007,277130,198551,1.4,1,98111,100440,93.36,2.28,2,64.56,12091.75,23.9,35267,25.4,22.3,27.45,24.85,22.7,56.42,42.3,4.952953714,0.06
LICKING,OH,2006,277100,155426,1.78,1,75804,79622,94.78,2.97,0.31,1.22,4277.5,9.7,50426,12.5,38.2,27.85,21.5,28,39.52,59.35,5.13,0.03
MISSOULA,MT,2009,277100,108547,2.55,2,54321,54226,93.5,0.66,3,2.62,5472,16.9,40130,6.95,23.95,31.4,37.7,20.5,60.7,36.23,6.33,0.05
ROGERS,OK,2007,276980,83235,3.33,2,41526,41709,81.13,1.73,11.34,4,2025.25,9.8,52866,12.45,33.15,34.2,20.2,32.3,29.05,70.95,3.81,0.02
VERMILION,IL,2011,276920,81407,3.4,3,40345,41062,83.67,13.27,0.34,4.4,0,19.8,40742,17.05,39.6,29.9,13.55,34.3,44.21,54,9.92,0
MERCER,WV,2008,276900,61735,4.49,3,29677,32058,92.69,5.6,0.21,0.85,2269,22,31283,22.2,37.8,23.15,16.8,31.2,35.44,63.01,4.03,0.04
OLMSTED,MN,2011,276900,145811,1.9,1,71269,74542,86.82,5.12,0.33,4.35,3750,8,66997,7.2,22.25,31.65,38.9,22.1,50.33,47.11,5.26,0.03
CAMPBELL,TN,2008,276860,40814,6.78,3,19943,20871,97.24,0.89,0.47,1.45,2630.75,22.8,30334,33,38.35,19.25,9.4,33.1,30.62,67.59,7.78,0.06
COFFEE,TN,2008,276800,52246,5.3,3,25442,26804,93.12,4.38,0.36,3.7,2538.5,17.1,41072,19.85,35.4,26.5,18.2,33.8,34.3,63.73,6.31,0.05
LIVINGSTON,MI,2007,276500,182709,1.51,1,91829,90880,96.54,1.01,0.41,1.85,2325,5.5,72700,6.6,27,34.95,31.45,25.7,40.94,57.54,5.28,0.01
CHAMPAIGN,IL,2008,276445,193474,1.43,1,97358,96116,78.54,11.87,0.3,4.36,0,18.7,45840,6.95,23.1,28.95,40.95,26.8,57.76,40.25,5.53,0
DE KALB,AL,2011,276410,71352,3.87,3,35205,36147,92.84,1.77,2.09,13.97,0,20.3,35487,31.3,34,24.05,10.65,32.1,22.35,76.31,8.610905865,0
SULLIVAN,NY,2008,276370,75935,3.64,3,38823,37112,86.6,9.73,0.37,11.99,3740.75,16.4,45930,18.7,33.6,27.75,20.05,25.7,54.09,44.62,6.52,0.05
YELLOWSTONE,MT,2007,276315,140099,1.97,1,68285,71814,92.6,0.78,4.33,4.09,3891,9.7,47947,9.3,30.7,31.65,28.3,25.7,43.22,54.28,2.69,0.03
CREEK,OK,2010,276280,69967,3.95,3,34619,35348,80.71,2.22,10.21,3.08,2264,15.6,41331,17.85,40.75,27.75,13.65,36.1,28.24,71.76,8.59,0.03
PHELPS,MO,2012,276130,45261,6.1,3,23621,21640,91.33,2.35,0.78,2.23,1208,20.3,38999,17.3,32.1,25.8,24.9,30.1,31.87,65.39,7.1,0.03
SAINT MARYS,MD,2008,276120,101258,2.73,2,50469,50789,80.25,15.23,0.38,3.32,4586,7.4,77703,12.5,32.4,28.6,26.5,29.7,42.84,55.63,5.91173503,0.05
WASHINGTON,MN,2006,275901,221764,1.24,1,110453,111311,90.99,2.87,0.53,2.89,5667.5,4.5,76563,4.95,23.85,33.1,38.1,25.7,49.53,49.06,3.53,0.03
HAYWOOD,NC,2012,275890,58642,4.7,3,28261,30381,96.83,1.07,0.6,3.45,3246,16.1,40022,17.25,30.1,32.5,20.15,26.4,42.3,55.88,9.08,0.06
LA CROSSE,WI,2007,275600,111507,2.47,2,54165,57342,93.57,1.28,0.51,1.37,11985.5,13.2,48139,8.05,28.75,34,29.2,26.1,59.05,39.5,3.92,0.11
GRAYS HARBOR,WA,2010,275580,72797,3.79,3,37357,35440,88.64,1.16,5.06,8.62,4669,17.9,40281,15.1,33.8,37.15,13.95,32.7,55.84,41.5,13.91,0.06
LAURENS,SC,2008,275490,69916,3.94,3,33747,36169,72.17,26.07,0.39,3.5,2721.25,18.3,40432,26.05,34.9,25.9,13.15,33.9,40.25,58.34,7.39,0.04
NASH,NC,2008,275460,94068,2.93,2,45327,48741,60.01,37.58,0.58,5.17,9979.5,15.5,44719,19.65,33.75,27.8,18.75,32.1,49.02,50.36,7.38,0.11
CLAY,KY,2010,275370,21730,12.67,4,11611,10119,94.63,4.26,0.16,1.85,429,38,24081,43.8,31.1,16.4,8.75,31.5,18.06,80.59,14.55,0.02
NASH,NC,2009,275350,94797,2.9,2,45595,49202,59.59,37.88,0.63,5.36,10009,15.6,39770,19.65,33.75,27.8,18.75,33.4,49.3,50.06,12.04,0.11
NAVAJO,AZ,2012,275320,107314,2.57,2,53677,53637,51.25,0.94,45.17,10.8,5968,30.3,34662,23.1,28.85,34.15,13.9,30.9,45.39,53.26,14.12,0.06
KINGS,CA,2007,275260,147072,1.87,1,85303,61769,83.53,8.7,1.84,47.99,8895.25,17.2,45087,29.15,27.2,31.9,11.7,26.2,39.94,58.47,8.69,0.06
NYE,NV,2007,275200,44065,6.25,3,22416,21649,91.4,2.56,1.7,12.55,2863.5,12.5,42348,17.8,38.95,32.55,10.8,31.2,40.66,55.52,6.5,0.06
COOS,OR,2010,275100,63043,4.36,3,31086,31957,91.61,0.44,2.71,5.38,2309,19.1,36216,14.45,30.9,37.8,16.8,28.9,45.66,50.38,12.71,0.04
STANLY,NC,2011,275090,60520,4.55,3,30120,30400,85.39,11.02,0.35,3.64,3609,17.5,38301,20.7,34.9,29.7,14.6,28.6,29.8,68.94,11.74,0.06
LEWIS,WA,2008,275000,74386,3.7,3,37172,37214,94.46,0.93,1.5,7.78,3655.25,13.4,42947,16,31.85,38,14.15,35.4,39.26,58.43,8.72,0.05
YAMHILL,OR,2011,274990,99676,2.76,2,50110,49566,92.31,1.01,1.99,15.01,3115,14.1,52103,14.45,28.65,33.85,23,29.7,45.61,50.82,9.22,0.03
NEWPORT NEWS CITY,VA,2009,274960,192890,1.43,1,91932,100958,54.58,39.76,0.41,6.16,9579,13.5,48285,13.1,28.95,35.55,22.35,33.7,64.03,35.02,8.737681398,0.05
CARTER,TN,2008,274900,59199,4.64,3,29599,29600,95.86,2.48,0.31,1.66,2999.25,21.5,33874,24.2,37.05,24.6,14.15,34.4,25.66,72.82,6.62,0.05
PULASKI,KY,2009,274900,60984,4.51,3,29624,31360,96.51,1.73,0.27,1.59,2796,19.5,32038,26.5,36.75,23.9,12.85,30.6,21.06,77.73,8.355,0.05
WALKER,GA,2012,274830,68466,4.01,3,33638,34828,93.51,4.19,0.32,1.72,1600,20.4,36628,25.95,36.05,25.25,12.85,33.1,24.09,74.2,7.747876585,0.02
HENRY,IN,2011,274810,49212,5.58,3,25022,24190,96.02,2.27,0.17,1.44,1548,18.4,36572,15.85,44,26,14.1,30.5,41.83,55.54,11.52,0.03
CAMPBELL,TN,2009,274800,40966,6.71,3,20048,20918,97.09,1.04,0.45,1.46,2476,26.2,31128,33,38.35,19.25,9.4,34.4,29.84,68.47,13.18,0.06
NEWTON,GA,2010,274800,99958,2.75,2,47626,52332,55.54,41.4,0.32,4.64,4747,15.1,48989,20.05,33.65,29.05,17.2,31.7,50.4,48.8,9.298865845,0.05
HARALSON,GA,2012,274780,28313,9.71,3,13723,14590,93.18,4.54,0.31,1.33,857,21.6,39407,29,36.45,22.95,11.55,28.6,17.24,81.4,7.747876585,0.03
RUTHERFORD,NC,2009,274700,63431,4.33,3,30616,32815,86.82,11.26,0.33,3.22,4321,21.8,34016,24.1,32.85,28.2,14.9,30.6,33.34,65.52,16.29,0.07
KENNEBEC,ME,2006,274600,120580,2.28,2,58454,62126,97.19,0.58,0.45,1.14,5155.25,12.5,43221,11.75,35.5,29.1,23.7,28.8,54.61,43.39,4.42,0.04
CLAIBORNE,TN,2008,274520,31336,8.76,3,15279,16057,96.67,1.66,0.33,1.17,2117.25,20.8,31866,30.55,37.5,21,10.95,30.4,29.54,68.86,7.51,0.07
WALTON,GA,2007,274490,83172,3.3,2,40413,42759,80.82,16.63,0.31,3.43,4103.5,12.2,53022,19.85,36.85,27.25,16,28.5,22.96,76.28,4.952953714,0.05
MONTGOMERY,TN,2006,274212,146696,1.87,1,72895,73801,75.43,19.62,0.57,6.72,8721.5,14.1,47223,11.95,29.95,35.4,22.75,27.1,43.23,55.91,4.73,0.06
VANCE,NC,2011,274130,45297,6.05,3,21216,24081,46.82,50.73,0.68,6.69,3946,25.6,33377,26.85,35.75,25.95,11.4,35.4,63.69,35.82,14.9,0.09
MONTGOMERY,VA,2009,274020,91025,3.01,2,47691,43334,88.74,4.69,0.27,2.44,4395,19,42785,12.6,23.25,23.05,41.1,28.8,50.93,47.3,4.866666667,0.05
CHAUTAUQUA,NY,2006,273940,134206,2.04,1,65900,68306,95.13,2.68,0.62,4.74,6029,16.2,37711,15.15,36.05,29.75,19.05,28,46.42,49.53,4.48,0.04
CAMERON,TX,2007,273900,382181,0.72,1,186881,195300,96.92,1.22,0.63,85.35,20836.25,34.3,29589,39.3,22.6,22.85,15.3,25.4,60.35,39.02,5.78,0.05
ROSS,OH,2008,273900,76119,3.6,3,40143,35976,91.06,6.8,0.34,1.06,2286.5,16.3,44028,18.6,42.8,24.95,13.65,32,45.4,52.64,7.92,0.03
BOWIE,TX,2007,273890,91568,2.99,2,46494,45074,73.1,23.91,0.8,6.91,6405.25,17.9,41822,17.65,33.7,30.9,17.65,29.6,31.85,67.64,4.58,0.07
MAURY,TN,2008,273730,82738,3.31,2,40085,42653,84.71,12.95,0.42,5.04,5618,14,46942,16.35,36.35,30.15,17.15,32.5,38.67,60.08,8.11,0.07
SCHENECTADY,NY,2008,273680,151279,1.81,1,73543,77736,84.96,9.03,0.4,5.06,6190.25,11.6,53404,12.5,30.2,28.7,28.55,27,55.33,42.65,5.08,0.04
WILSON,NC,2012,273150,81386,3.36,3,38678,42708,57.18,39.88,0.51,9.6,6301,23.8,37440,24.95,32.35,25.75,16.95,38.1,53.38,45.91,12.96,0.08
COCONINO,AZ,2011,273050,134269,2.03,1,66530,67739,66.19,1.32,28.23,13.73,11612,21.6,45051,13.25,21.45,32.55,32.65,24,56.88,40.97,9.53,0.09
MIDLAND,TX,2010,273050,136872,1.99,1,67242,69630,89.32,6.96,1.03,37.7,5461,14.4,53482,18.55,24.2,31.4,25.8,28.1,19.77,79.13,5.86,0.04
LA CROSSE,WI,2006,272600,110325,2.47,2,53482,56843,93.73,1.22,0.49,1.31,11985.5,13.3,44903,8.05,28.75,34,29.2,26.3,57.16,41.51,3.78,0.11
HENDERSON,TX,2012,272590,78951,3.45,3,38604,40347,90.54,6.45,0.74,11.42,4437,23.1,38017,21.6,33.1,30.2,15.1,31.2,22.1,76.85,7.71,0.06
WOOD,WV,2006,272550,86368,3.16,2,41589,44779,97.08,1.29,0.19,0.74,1863.25,17.2,36775,14.25,37.05,30.3,18.35,29.1,35.34,63.6,4.94,0.02
VERMILION,IL,2010,272530,81625,3.34,3,40470,41155,83.92,13.13,0.32,4.22,0,20.9,38534,17.05,39.6,29.9,13.55,29.6,45.95,52.28,11.4,0
WINDHAM,CT,2007,272520,116661,2.34,2,58041,58620,94.23,2.66,0.52,8.37,2463.75,8.5,57339,16,34.2,28.1,21.7,26.6,58.53,39.69,5.22,0.02
GRAYS HARBOR,WA,2012,272260,71770,3.79,3,36849,34921,88.18,1.27,5.3,9.27,4211,20.4,41823,15.1,33.8,37.15,13.95,36.5,55.64,41.54,12.97,0.06
JOHNSON,KY,2011,272200,23419,11.62,4,11517,11902,98.41,0.26,0.15,0.47,1441,25.2,35068,28.25,34.85,24.7,12.2,39.4,21.37,76.36,10.84,0.06
GUADALUPE,TX,2012,272030,139656,1.95,1,68735,70921,87.63,7.26,0.96,36.32,4353,9.5,62141,16.85,30.05,30.15,22.95,32,31.8,66.88,5.81,0.03
ELMORE,AL,2010,271980,79303,3.43,3,38689,40614,77.32,20.16,0.41,2.68,3863,12.5,51013,18,33.95,28.35,19.7,30.6,24.71,74.55,9.06,0.05
FRANKLIN,PA,2008,271960,144117,1.89,1,70449,73668,94.25,3.51,0.25,3.53,4995,8.5,53686,17,43.65,21.65,17.7,29.4,33.27,65.85,4.3,0.03
GRAFTON,NH,2011,271892,89268,3.05,2,44143,45125,93.74,1.02,0.38,1.95,17531,11.4,51289,9.9,29.5,24.6,36,26.7,61.4,36.73,4.54,0.2
BULLITT,KY,2012,271880,75921,3.58,3,37627,38294,97.02,0.85,0.38,1.48,1996,10.8,56377,18.35,41.2,28.9,11.55,32.6,31.38,67.04,8.07,0.03
MATANUSKA SUSITNA,AK,2009,271820,88370,3.08,2,45708,42662,86.27,1.83,6.75,4.15,1660,8.7,70442,9.9,31.7,39,19.45,29.6,41.14212694,57.13996624,8.737681398,0.02
MONROE,FL,2006,271790,73874,3.68,3,39113,34761,90.77,6.27,0.52,17.61,0,11.5,50598,11.95,28.35,31.05,28.65,20.5,50.81,48.12,5.072493647,0
DOUGLAS,CO,2006,271710,259522,1.05,1,129807,129715,92.47,1.88,0.59,7.36,6401.75,2.5,93273,2.55,12.65,29.85,54.95,15.4,36.77,62.29,3.56,0.02
JACKSON,AL,2011,271710,53209,5.11,3,26213,26996,91.99,3.36,1.53,2.6,0,17.9,36746,25.8,37.8,24.5,11.9,29,28.85,69.5,10.25,0
AUTAUGA,AL,2009,271680,50816,5.35,3,24756,26060,77.04,20.38,0.52,2.54,1588,11.2,53081,16.8,33.7,28,21.5,34.1,25.98,73.36,9.72,0.03
LEE,AL,2011,271680,144130,1.88,1,71165,72965,72.27,22.94,0.37,3.47,0,21.4,42539,14.35,25.6,28.7,31.4,30,39.39,59.25,8.05,0
CLEARFIELD,PA,2011,271630,81430,3.34,3,42161,39269,95.99,2.53,0.16,2.46,2429,14.8,41408,17.05,50.35,20,12.6,30.1,36.87,61.55,9.38,0.03
PARKER,TX,2012,271570,119483,2.27,2,60440,59043,95.07,1.83,0.87,10.91,2066,10.8,63720,15.05,29.05,33.15,22.75,30.7,16.47,82.28,6.06,0.02
WILLIAMSON,TN,2006,271520,159517,1.7,1,78415,81102,91.28,5.5,0.26,3.78,6486,5.3,81898,7.2,17.1,24.45,51.25,24.3,28.54,70.7,3.52,0.04
CLALLAM,WA,2006,271500,69669,3.9,3,34354,35315,89.88,1.12,5.15,4.62,2671.5,14.3,41238,11.25,27.5,38.35,22.9,24.7,48.46,49.29,6.36,0.04
WASHINGTON,OH,2010,271360,61778,4.39,3,30165,31613,96.69,1.11,0.22,0.75,2077,15.7,41231,12.7,41.65,28.8,16.85,32.2,40.41,57.73,11.42,0.03
NYE,NV,2010,271300,43946,6.17,3,22186,21760,91.21,2.1,1.89,13.58,3166,18.7,41054,17.8,38.95,32.55,10.8,30.1,38.69,57.41,17.3,0.07
STANLY,NC,2009,271300,59776,4.54,3,29722,30054,84.66,12.1,0.38,3.58,3683,14.1,42296,20.7,34.9,29.7,14.6,26.4,30.7,68.19,12.03,0.06
TUSCARAWAS,OH,2010,271290,92582,2.93,2,45491,47091,97.18,0.8,0.38,1.91,1688,14.7,39580,16.7,47.35,22.3,13.65,32.1,47.14,50.53,11.25,0.02
CAMPBELL,TN,2007,271210,40588,6.68,3,19870,20718,97.43,0.8,0.44,1.33,2630.75,23.9,31535,33,38.35,19.25,9.4,30.7,33.88,64.61,5.32,0.06
SUTTER,CA,2006,271000,89714,3.02,2,44860,44854,79.78,2.48,1.56,26.95,4386.25,13.3,47174,24.15,24.25,35.15,16.4,22.2,36.28,62.3,8.95,0.05
CENTRE,PA,2012,270920,155815,1.74,1,80974,74841,89.36,3.26,0.14,2.57,5680,19.4,50088,9.15,32.15,18.7,40,25.3,49.09,48.83,5.51,0.04
COLUMBIANA,OH,2008,270900,108218,2.5,2,54384,53834,95.88,2.6,0.25,1.6,1651.25,14.5,40700,15.95,46.4,25.3,12.35,32.6,45.14,52.77,7.24,0.02
BLACK HAWK,IA,2011,270800,131572,2.06,1,64011,67561,86.97,8.86,0.37,3.85,5052,16.4,43037,11.2,33.3,30.2,25.25,28.6,59.61,38.82,5.82,0.04
SAINT MARYS,MD,2012,270790,108805,2.49,2,54303,54502,79.63,14.17,0.43,4.27,3305,8.4,85478,12.5,32.4,28.6,26.5,30.3,41.22,56.03,7.747876585,0.03
NEVADA,CA,2009,270700,97721,2.77,2,48359,49362,94.26,0.93,1.02,8.4,3485,10.1,57250,8.1,21.15,39.8,30.95,20.5,50.5,46.68,10.27,0.04
